ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label
1537530505,Cdxom82ShOQOx8Tngc,192.168.2.3,45142,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537530461,CQgL4B1FvnFjn6pVh3,0.0.0.0,68,255.255.255.255,67,udp,dhcp,58.13351,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537530587,C6gp1J1nTWb0jf4Lrf,0.0.0.0,68,255.255.255.255,67,udp,dhcp,60.46928,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537530505,CjDldfdIj7InyxPOh,192.168.2.3,56374,52.216.100.51,80,tcp,http,300.082176,292,775,SF,NA,NA,0,ShADadfFr,9,684,7,1486,NA,-
1537530805,CJzies27LOsqEl9B2,192.168.2.3,38513,13.32.118.248,80,tcp,NA,0.027048,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537530805,C5TrkP2zZOE2HCdgTb,192.168.2.3,48478,192.168.2.1,53,udp,dns,0.01256,47,111,SF,NA,NA,0,Dd,1,75,1,139,NA,-
1537530805,Cl2DRR2v67z9XF8HPe,192.168.2.3,23989,192.168.2.1,53,udp,dns,0.016586,43,111,SF,NA,NA,0,Dd,1,71,1,139,NA,-
1537530815,CoCGvX1h9Jv1Mq725g,192.168.2.3,45631,176.32.98.203,80,tcp,http,0.234681,157,371,SF,NA,NA,0,ShADafF,4,337,4,539,NA,-
1537530815,C5VkO64Uua7gNyylT,192.168.2.3,40954,176.32.98.203,80,tcp,http,0.245195,135,238,SF,NA,NA,0,ShADafF,4,315,4,406,NA,-
1537530815,CCDfqB1AFNuOaMNZb3,192.168.2.3,37335,192.168.2.1,53,udp,dns,0.011012,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537530815,CCBn7333hrJrX2OUr4,192.168.2.3,43379,192.168.2.1,53,udp,dns,0.010147,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537530716,Cru2t23wHNwTQTJOx9,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.415056,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537530805,CZ7Mbd3cg9etaTK4K9,192.168.2.3,8,192.168.2.1,0,icmp,NA,0.032394,560,560,OTH,NA,NA,0,NA,10,840,10,840,NA,-
1537530805,C5EPSyFz7kHVt8gel,192.168.2.3,39363,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537530805,C3vmAK2TXhZFWL7pnf,192.168.2.3,39693,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537530900,CJiuMr32ZurmlSSpZ3,192.168.2.3,61245,192.168.2.1,53,udp,dns,0.01133,46,62,SF,NA,NA,0,Dd,1,74,1,90,NA,-
1537530900,C0YnDg290ms9jAsT9h,192.168.2.3,60696,52.94.227.120,443,tcp,ssl,55.43204,3733,4865,RSTR,NA,NA,0,ShADadfr,17,4445,16,5892,NA,-
1537530844,CckbZd2SDZ4Ob7NQmf,0.0.0.0,68,255.255.255.255,67,udp,dhcp,57.935777,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537530970,CQEql24Vk8APVDjPX6,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.881633,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537531105,CjKaK7jkSXyfu0anl,192.168.2.3,38514,13.32.118.248,80,tcp,NA,0.023392,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537530805,Chydqiw6a7NBqdtmj,192.168.2.3,54364,52.216.64.208,80,tcp,http,300.187406,292,775,SF,NA,NA,0,ShADadfFr,8,632,6,1027,NA,-
1537531105,C96ioP3Nov15oYe2Bd,192.168.2.3,36456,192.168.2.1,53,udp,dns,0.014126,47,111,SF,NA,NA,0,Dd,1,75,1,139,NA,-
1537531105,CTB2812EjUrxlFCUWl,192.168.2.3,20495,192.168.2.1,53,udp,dns,0.011145,43,111,SF,NA,NA,0,Dd,1,71,1,139,NA,-
1537531115,CCXFn235fTdfoO9y09,192.168.2.3,40232,72.21.214.79,80,tcp,http,0.262378,157,371,SF,NA,NA,0,ShADafF,4,337,4,539,NA,-
1537531115,COrEYVxcc6ekNIi69,192.168.2.3,50266,72.21.214.79,80,tcp,http,0.288489,135,238,SF,NA,NA,0,ShADafF,4,315,4,406,NA,-
1537531115,Cyz4DO2xrSj2WKAOLc,192.168.2.3,23677,192.168.2.1,53,udp,dns,0.010576,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537531115,C3XqD92DtImPENd4Fj,192.168.2.3,49344,192.168.2.1,53,udp,dns,0.004213,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537531105,CvoRqCMZ4836pNH8f,192.168.2.3,8,192.168.2.1,0,icmp,NA,0.036349,560,560,OTH,NA,NA,0,NA,10,840,10,840,NA,-
1537531105,CzcjcD3iCjsX21EQZb,192.168.2.3,38475,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537531105,Cb6jtj3q8KFIYalE5a,192.168.2.3,52814,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537531099,CHOHX62M749JNsM01b,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.823644,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537531303,CuckwgqPwz89W5KP3,192.168.2.3,37475,205.251.243.55,443,tcp,NA,NA,NA,NA,RSTRH,NA,NA,0,^r,0,0,1,40,NA,-
1537531312,Cserwi1HcsK5z4YsE,192.168.2.1,5353,224.0.0.251,5353,udp,dns,7.009967,804,0,S0,NA,NA,0,D,4,916,0,0,NA,-
1537531312,CCEBWa3pczboC6rRch,169.254.15.115,5353,224.0.0.251,5353,udp,dns,7.00998,804,0,S0,NA,NA,0,D,4,916,0,0,NA,-
1537531312,C53jzW2m5ZYS0wtbXj,fe80::80e6:50ff:fe12:1464,5353,ff02::fb,5353,udp,dns,7.009871,804,0,S0,NA,NA,0,D,4,996,0,0,NA,-
1537531227,CAWNXwzago9Wg3mb4,0.0.0.0,68,255.255.255.255,67,udp,dhcp,58.575428,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537531105,CdTZD63KcavkQxYiri,192.168.2.3,48132,52.216.100.179,80,tcp,http,300.106402,292,775,SF,NA,NA,0,ShADadfFr,9,684,7,1486,NA,-
1537531405,CHWgp947U2YA8AS6je,192.168.2.3,38515,13.32.118.248,80,tcp,NA,0.03849,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537531405,CjoXIk1EM9zORRmmr1,192.168.2.3,44674,192.168.2.1,53,udp,dns,0.012307,47,111,SF,NA,NA,0,Dd,1,75,1,139,NA,-
1537531405,CxhRNe4aJgvyJn5PE7,192.168.2.3,18550,192.168.2.1,53,udp,dns,0.014053,43,111,SF,NA,NA,0,Dd,1,71,1,139,NA,-
1537531406,CDXXL83BZFGRJU4Kd6,192.168.2.3,36511,192.168.2.1,53,udp,dns,0.014127,36,68,SF,NA,NA,0,Dd,1,64,1,96,NA,-
1537531406,CygF8s2oEr6rP5S98c,192.168.2.3,43057,192.168.2.1,53,udp,dns,0.014263,36,68,SF,NA,NA,0,Dd,1,64,1,96,NA,-
1537531416,C1a2cU1715wg8rtza3,192.168.2.3,42275,176.32.98.203,80,tcp,http,0.230592,157,371,SF,NA,NA,0,ShADafF,4,337,4,539,NA,-
1537531416,C2cWe221CX9syunqG1,192.168.2.3,51042,176.32.98.203,80,tcp,http,0.293281,135,238,SF,NA,NA,0,ShADafF,4,315,4,406,NA,-
1537531416,CFsOwg3Fpal3BoaA99,192.168.2.3,7850,192.168.2.1,53,udp,dns,0.012368,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537531416,Cmiwcz3GCO2S0AcHa7,192.168.2.3,47523,192.168.2.1,53,udp,dns,0.012445,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537531421,C7ZdxP2fT0Ymvdacs1,192.168.2.3,38721,54.239.27.11,443,tcp,NA,NA,NA,NA,RSTRH,NA,NA,0,^r,0,0,1,40,NA,-
1537531445,CynTWN3X4DfrKKe5f,192.168.2.1,5353,224.0.0.251,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,465,0,0,NA,-
1537531445,CViRZC1wy2DP60uMz5,fe80::80e6:50ff:fe12:1464,5353,ff02::fb,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,485,0,0,NA,-
1537531445,CcQOAt1xltaNRbX2f,169.254.15.115,5353,224.0.0.251,5353,udp,dns,NA,NA,NA,S0,NA,NA,0,D,1,489,0,0,NA,-
1537531405,CRsj7D3rDQBXQTQp8f,192.168.2.3,8,192.168.2.1,0,icmp,NA,0.022117,560,560,OTH,NA,NA,0,NA,10,840,10,840,NA,-
1537531406,CDMh8B3Xc4M1diSSO9,192.168.2.3,38957,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537531406,CHPAHrW85KAYhZA5j,192.168.2.3,41620,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537531354,CqQ7wQ4OVQnjSGbCb,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.340744,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537531499,CABMa699EOnkQb1Lg,192.168.2.3,41842,54.239.29.194,443,tcp,ssl,0.865747,1339,6224,SF,NA,NA,0,ShAaDdFf,14,1919,13,6752,NA,-
1537531500,Cv4LTJ5v29i3UHla5,192.168.2.3,35289,54.231.40.211,443,tcp,ssl,1.020453,1101,62349,SF,NA,NA,0,ShADadFfRR,48,3041,55,64561,NA,-
1537531499,CnLrOp3v5OSdcF4sC3,192.168.2.3,50900,192.168.2.1,53,udp,dns,0.010326,37,53,SF,NA,NA,0,Dd,1,65,1,81,NA,-
1537531500,COUXuZ3OYR4MDkqFqj,192.168.2.3,32925,192.168.2.1,53,udp,dns,0.02152,58,95,SF,NA,NA,0,Dd,1,86,1,123,NA,-
1537531481,CQvXvl3VgD0zbZ5od7,0.0.0.0,68,255.255.255.255,67,udp,dhcp,61.801175,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537531600,COf3AW1SdKmseTy18,192.168.2.3,52598,192.168.2.1,53,udp,dns,0.010318,46,62,SF,NA,NA,0,Dd,1,74,1,90,NA,-
1537531405,CeeeLLxegWlP2JSwd,192.168.2.3,37411,52.216.131.83,80,tcp,http,300.156364,292,775,SF,NA,NA,0,ShADadfFr,8,632,6,1027,NA,-
1537531705,CmiPot1LKpws8EBLK8,192.168.2.3,50091,13.32.118.7,80,tcp,NA,0.02726,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537531705,Cxf10F4OQMApwNCGze,192.168.2.3,61584,192.168.2.1,53,udp,dns,0.011592,47,111,SF,NA,NA,0,Dd,1,75,1,139,NA,-
1537531705,Ce7YS11zCbp9SOpCsk,192.168.2.3,39829,192.168.2.1,53,udp,dns,0.020788,43,111,SF,NA,NA,0,Dd,1,71,1,139,NA,-
1537531716,COfaPj4SxYP2mPmb8e,192.168.2.3,44751,52.94.241.86,80,tcp,http,0.244039,157,371,SF,NA,NA,0,ShADafF,5,377,4,539,NA,-
1537531716,CM3M7L1ASQ0L82sHD,192.168.2.3,41915,52.94.241.86,80,tcp,http,0.247484,135,238,SF,NA,NA,0,ShADafF,5,355,4,406,NA,-
1537531716,CqumhE4meVtS0uS7L7,192.168.2.3,9620,192.168.2.1,53,udp,dns,0.011135,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537531716,CiMXWA1i7xfxdZgMTk,192.168.2.3,16399,192.168.2.1,53,udp,dns,0.000468,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537531612,C9qKnPbP3PD0LrQLa,0.0.0.0,68,255.255.255.255,67,udp,dhcp,58.820569,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537531453,CXN9PAaCZj0O22UIa,192.168.2.3,50136,54.239.27.11,443,tcp,NA,0.119469,241,92,OTH,NA,NA,0,DdA,2,321,1,132,NA,-
1537531705,Cnhpjv2HD95PSevOq6,192.168.2.3,8,192.168.2.1,0,icmp,NA,0.030387,560,560,OTH,NA,NA,0,NA,10,840,10,840,NA,-
1537531706,CBrveF18g5wcBDDJ2f,192.168.2.3,43041,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537531706,CnqhVZ5pDfQn9umUl,192.168.2.3,40798,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537531739,CnHVbSUr8wI06sZNe,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.87721,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537531600,CbUDnd2HXkaudhpgK8,192.168.2.3,55193,54.239.25.214,443,tcp,ssl,8.694724,3925,4865,S3,NA,NA,0,ShADadf,18,4689,16,5961,NA,-
1537531867,C9EJvl2Nlr2kRDbMVe,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.41826,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537531705,CZelft1gcd1g6gBs1b,192.168.2.3,48102,52.216.161.219,80,tcp,http,300.137898,292,775,SF,NA,NA,0,ShADadfFr,8,632,6,1027,NA,-
1537532006,CL0n4MhA9xq7YumUl,192.168.2.3,50092,13.32.118.7,80,tcp,NA,0.030637,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537532006,CR9mXE31JaBrSQwUh8,192.168.2.3,1233,192.168.2.1,53,udp,dns,0.014608,47,111,SF,NA,NA,0,Dd,1,75,1,139,NA,-
1537532006,CwSUju2NW0TE7auGDe,192.168.2.3,18273,192.168.2.1,53,udp,dns,0.020046,43,111,SF,NA,NA,0,Dd,1,71,1,139,NA,-
1537532016,CGDDeV34tHcDqkIslh,192.168.2.3,33697,52.94.241.86,80,tcp,http,0.244767,157,371,SF,NA,NA,0,ShADafF,4,337,4,539,NA,-
1537532016,C02vrS3mlnSvImNOP1,192.168.2.3,34992,52.94.241.86,80,tcp,http,0.260684,135,238,SF,NA,NA,0,ShADafF,4,315,4,406,NA,-
1537532016,C9ApRw3b00fSbq9EDf,192.168.2.3,18379,192.168.2.1,53,udp,dns,0.011939,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537532006,CsxrDAjSZWde48JEk,192.168.2.3,8,192.168.2.1,0,icmp,NA,0.015275,560,560,OTH,NA,NA,0,NA,10,840,10,840,NA,-
1537532006,ComYT23HBmII5heDX3,192.168.2.3,37626,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537532006,C5cHVr4RWzNEr5EDQ3,192.168.2.3,54181,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537531995,CLERLQdW9icYjixea,0.0.0.0,68,255.255.255.255,67,udp,dhcp,57.247571,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537531933,Cg7qgk2OqymYAKEkSf,192.168.2.3,57953,52.119.196.87,443,tcp,NA,0.120829,259,110,OTH,NA,NA,0,DadA,2,339,2,190,NA,-
1537532120,CKgt4N1MsKFRo0liG9,0.0.0.0,68,255.255.255.255,67,udp,dhcp,60.485807,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537532220,CDGaJg3bZTSAx1DXs,fe80::80e6:50ff:fe12:1464,5353,ff02::fb,5353,udp,dns,7.009518,804,0,S0,NA,NA,0,D,4,996,0,0,NA,-
1537532220,CeFeMa2WnyDwbS2n81,169.254.15.115,5353,224.0.0.251,5353,udp,dns,7.009599,804,0,S0,NA,NA,0,D,4,916,0,0,NA,-
1537532220,Cp7nIkWz3zKK8tIn,192.168.2.1,5353,224.0.0.251,5353,udp,dns,7.009447,804,0,S0,NA,NA,0,D,4,916,0,0,NA,-
1537532306,Cp7Tu845bNOdEjM21c,192.168.2.3,38802,13.32.118.30,80,tcp,NA,0.02232,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537532006,CgzBVu4MeIQImFhwf9,192.168.2.3,47852,52.216.132.59,80,tcp,http,300.15963,292,775,SF,NA,NA,0,ShADadfFr,8,632,6,1027,NA,-
1537532306,CYQQnH2IBC3iipjMSl,192.168.2.3,33236,192.168.2.1,53,udp,dns,0.010982,47,111,SF,NA,NA,0,Dd,1,75,1,139,NA,-
1537532306,CRj8484dQQCApyYTn,192.168.2.3,49239,192.168.2.1,53,udp,dns,0.010455,43,111,SF,NA,NA,0,Dd,1,71,1,139,NA,-
1537532306,CtfUzv4JhfSC94r0t7,192.168.2.3,23094,192.168.2.1,53,udp,dns,0.015088,36,68,SF,NA,NA,0,Dd,1,64,1,96,NA,-
1537532306,CYdSt24bdsi7YdUhke,192.168.2.3,11690,192.168.2.1,53,udp,dns,0.014735,36,68,SF,NA,NA,0,Dd,1,64,1,96,NA,-
1537532316,CHTqPUtcUknd8fAIb,192.168.2.3,58739,176.32.98.203,80,tcp,http,0.297208,157,371,SF,NA,NA,0,ShADafF,4,337,4,539,NA,-
1537532316,CSdG1Z1dOCZ1JH7Urk,192.168.2.3,41346,176.32.98.203,80,tcp,http,0.267357,135,238,SF,NA,NA,0,ShADafF,4,315,4,406,NA,-
1537532316,CgH4381EvVKQbW3y7,192.168.2.3,46747,192.168.2.1,53,udp,dns,0.012469,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537532316,CkLqqR1Kfaj5qJMcvl,192.168.2.3,17528,192.168.2.1,53,udp,dns,0.012544,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537532306,C5Rhqk4bXaCNpDE14,192.168.2.3,8,192.168.2.1,0,icmp,NA,0.019863,560,560,OTH,NA,NA,0,NA,10,840,10,840,NA,-
1537532306,CB4KtX2pgHHZYg5NUg,192.168.2.3,48064,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537532306,CeeZE74O115epHj6Lc,192.168.2.3,49898,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537532249,CeIASV2SpO647GcLD8,0.0.0.0,68,255.255.255.255,67,udp,dhcp,58.640176,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537532376,CSxzsb3jxQ5eZ3wzxk,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.133941,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537532501,C05BAK31aGRhSUZ8L3,192.168.2.3,55193,54.239.25.214,443,tcp,NA,0.108866,53,0,RSTR,NA,NA,0,DRr,2,133,1,40,NA,-
1537532501,CMRdEF2vxm27zBjnCl,192.168.2.3,38849,192.168.2.1,53,udp,dns,0.013915,46,62,SF,NA,NA,0,Dd,1,74,1,90,NA,-
1537532501,CDQeiVDxFnRoXPVe,192.168.2.3,41097,52.46.129.41,443,tcp,ssl,47.769808,5247,4865,RSTR,NA,NA,0,ShADadfr,18,6011,19,6081,NA,-
1537532606,CDwoPN211DYO4dbqxk,192.168.2.3,38803,13.32.118.30,80,tcp,NA,0.026819,0,0,SF,NA,NA,0,ShAFfa,5,268,4,228,NA,-
1537532306,C0kKJn2bZcN4Lb2lId,192.168.2.3,42197,52.216.17.40,80,tcp,http,300.087594,292,775,SF,NA,NA,0,ShADadfFr,8,632,6,1027,NA,-
1537532606,CuFwUrDe2zALIlfle,192.168.2.3,1657,192.168.2.1,53,udp,dns,0.012423,47,111,SF,NA,NA,0,Dd,1,75,1,139,NA,-
1537532606,CRqfnc1LDWj9VKywqg,192.168.2.3,18170,192.168.2.1,53,udp,dns,0.016974,43,111,SF,NA,NA,0,Dd,1,71,1,139,NA,-
1537532616,CFculA4rxNQQGPwfr2,192.168.2.3,57967,72.21.214.79,80,tcp,http,0.386166,135,238,SF,NA,NA,0,ShADafF,4,315,4,406,NA,-
1537532616,CQmaVEvZ1LVz2yqd,192.168.2.3,39272,72.21.214.79,80,tcp,http,0.364104,157,371,SF,NA,NA,0,ShADafF,4,337,4,539,NA,-
1537532504,C9Q0Vr3glRQ2wWJSD7,0.0.0.0,68,255.255.255.255,67,udp,dhcp,58.435321,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537532616,Cn2KUf3ncYhOL6Re1e,192.168.2.3,1940,192.168.2.1,53,udp,dns,0.015384,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537532606,Cy55xwG1o461IvRUg,192.168.2.3,8,192.168.2.1,0,icmp,NA,0.011259,560,560,OTH,NA,NA,0,NA,10,840,10,840,NA,-
1537532606,CagBXW1ykqHEAvn3wa,192.168.2.3,48433,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537532606,CjLZ3f2PmMFgK7bQx6,192.168.2.3,54659,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537532631,C4G4Vc401SLkhY8O2d,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.527556,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537532800,CfSqSM8LGxZpupV8d,192.168.2.3,51467,192.168.2.1,53,udp,dns,0.01168,46,62,SF,NA,NA,0,Dd,1,74,1,90,NA,-
1537532800,CC5ma94tY8YTssNknb,192.168.2.3,57545,54.239.19.125,443,tcp,ssl,66.557389,4261,4865,RSTR,NA,NA,0,ShADadfr,17,4961,17,5553,NA,-
1537532760,Cdj5uB4PcTxRyhSul7,0.0.0.0,68,255.255.255.255,67,udp,dhcp,58.941493,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537532606,Cxl0st19T4pl8b4kri,192.168.2.3,54924,52.216.18.120,80,tcp,http,300.140121,292,775,SF,NA,NA,0,ShADadfFr,8,632,6,1027,NA,-
1537532906,ChoAS23IgbzEypnq4f,192.168.2.3,38522,13.32.118.248,80,tcp,NA,0.037164,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537532906,CbMLP21j6mIevK6Uk4,192.168.2.3,55734,192.168.2.1,53,udp,dns,0.016347,47,111,SF,NA,NA,0,Dd,1,75,1,139,NA,-
1537532906,CTDTG519brz32wNWp3,192.168.2.3,7613,192.168.2.1,53,udp,dns,0.02467,43,111,SF,NA,NA,0,Dd,1,71,1,139,NA,-
1537532916,CflXaP2T4Uhj6RrNie,192.168.2.3,51169,72.21.214.79,80,tcp,http,0.236911,135,238,SF,NA,NA,0,ShADafF,4,315,4,406,NA,-
1537532916,Cjaugn25mUTYGsS6I8,192.168.2.3,45108,72.21.214.79,80,tcp,http,0.239707,157,371,SF,NA,NA,0,ShADafF,4,337,4,539,NA,-
1537532916,CEJDml3Fj74J9GxS85,192.168.2.3,33324,192.168.2.1,53,udp,dns,0.012039,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537532916,CElE1d1fyz2zZzUHx7,192.168.2.3,55914,192.168.2.1,53,udp,dns,0.003952,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537532906,CBi5w5diYS23Ajnya,192.168.2.3,8,192.168.2.1,0,icmp,NA,0.038358,560,560,OTH,NA,NA,0,NA,10,840,10,840,NA,-
1537532906,CKjgYV2A8HbM14V6De,192.168.2.3,37520,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537532906,CHvJ4829A7pkTXq8if,192.168.2.3,43538,72.21.192.213,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537532887,CeBKydsxgmq5IZrPa,0.0.0.0,68,255.255.255.255,67,udp,dhcp,60.648468,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537533117,C2pyqz3WstReRC4p7,192.168.2.1,5353,224.0.0.251,5353,udp,dns,7.013786,1087,0,S0,NA,NA,0,D,6,1255,0,0,NA,-
1537533117,C8hYuKU2QfjcC0dgh,169.254.15.115,5353,224.0.0.251,5353,udp,dns,7.013791,1216,0,S0,NA,NA,0,D,6,1384,0,0,NA,-
1537533117,CzDab03SuIy3dN39ig,fe80::80e6:50ff:fe12:1464,5353,ff02::fb,5353,udp,dns,7.013681,1087,0,S0,NA,NA,0,D,6,1375,0,0,NA,-
1537533016,CNsAOo4Odzp6FhAZz4,0.0.0.0,68,255.255.255.255,67,udp,dhcp,57.944399,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537532906,CBMwsv49rTU5ZLjbQg,192.168.2.3,54164,52.216.102.99,80,tcp,http,300.134993,292,775,SF,NA,NA,0,ShADadfFr,9,684,7,1486,NA,-
1537533206,CjDP3v44mCgOWF4Wpj,192.168.2.3,38523,13.32.118.248,80,tcp,NA,0.026637,0,0,SF,NA,NA,0,ShAFf,4,216,2,112,NA,-
1537533206,CNnLSD1bizFYNKUdd,192.168.2.3,25556,192.168.2.1,53,udp,dns,0.01062,47,111,SF,NA,NA,0,Dd,1,75,1,139,NA,-
1537533206,CEJ3AW3VPM2FDX0XN8,192.168.2.3,54147,192.168.2.1,53,udp,dns,0.012549,43,111,SF,NA,NA,0,Dd,1,71,1,139,NA,-
1537533207,Ckfom631BJHcT3QHE8,192.168.2.3,26515,192.168.2.1,53,udp,dns,0.010265,36,68,SF,NA,NA,0,Dd,1,64,1,96,NA,-
1537533207,C4p39U2962cAeNjG4h,192.168.2.3,4741,192.168.2.1,53,udp,dns,0.005728,36,68,SF,NA,NA,0,Dd,1,64,1,96,NA,-
1537533217,CCKCAEuDzx7E2oXIg,192.168.2.3,47785,176.32.98.203,80,tcp,http,0.259778,135,238,SF,NA,NA,0,ShADafF,4,315,4,406,NA,-
1537533217,CgAgOn2sMFm8meTdyf,192.168.2.3,53347,192.168.2.1,53,udp,dns,0.012262,40,56,SF,NA,NA,0,Dd,1,68,1,84,NA,-
1537533142,Cc7bJ11vqwQOXF71P9,0.0.0.0,68,255.255.255.255,67,udp,dhcp,58.480505,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537533206,Cqe4R41SdLb4U5Tnrk,192.168.2.3,8,192.168.2.1,0,icmp,NA,0.014866,560,560,OTH,NA,NA,0,NA,10,840,10,840,NA,-
1537533207,C0IzIX3Qdnncfy3zKb,192.168.2.3,50519,207.171.178.6,123,udp,NA,0.185756,48,48,SF,NA,NA,0,Dd,1,76,1,76,NA,-
1537533207,CnSqKc2Y7QAA9G0C17,192.168.2.3,46542,207.171.178.6,123,udp,NA,NA,NA,NA,S0,NA,NA,0,D,1,76,0,0,NA,-
1537533001,CQM5FC1XlUn4ScQiZb,192.168.2.3,50136,54.239.27.11,443,tcp,NA,0.135293,241,92,OTH,NA,NA,0,DdA,2,321,1,132,NA,-
1537533300,CWpgCB2jMlWpqhQSla,192.168.2.3,46558,192.168.2.1,53,udp,dns,0.009883,46,62,SF,NA,NA,0,Dd,1,74,1,90,NA,-
1537533270,Cowcn2D3JiAMdCbKe,0.0.0.0,68,255.255.255.255,67,udp,dhcp,58.842557,3000,0,S0,NA,NA,0,D,10,3280,0,0,NA,-
1537533206,C3r93LdjLpTeGFQh1,192.168.2.3,34712,52.216.65.0,80,tcp,http,300.125669,292,775,SF,NA,NA,0,ShADadfFr,8,632,6,1027,NA,-
